,date,open,close,high,low,value,volume,sentiment_score,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
252,2025-10-18,301.3,304.18,304.8,301.3,2076456983.379998,6838786.0,0.18242774466128306,292.46285714285716,288.3045,1.6737346326279408,6.97538414335492,302.25526828670985,274.3537317132902,302.606723636095,5.714326688531872
253,2025-10-19,304.22,303.03,304.87,302.24,1001587937.04,3301013.0,0.020340330624070473,294.78000000000003,289.0775,0.38146391167964566,7.707870123588246,304.49324024717646,273.6617597528235,302.8889078786983,5.7105263501895465
254,2025-10-20,303.95,304.0,306.15,302.71,7510752602.509995,24667908.0,-0.07465249313539096,297.43857142857144,289.8595,-0.5355170108895777,8.39407590287085,306.6476518057417,273.07134819425835,303.6296359595661,5.713732805509369
255,2025-10-21,304.1,295.47,304.43,290.5,21009220004.879963,70646260.0,-0.24742045786509168,299.1771428571429,290.313,-1.9022055757594671,8.442206059904839,307.19741211980966,273.4285878801903,298.1898786531887,5.685177130330632
256,2025-10-22,295.52,290.02,295.77,286.76,12617477172.48001,43163350.0,-0.08445399233193406,300.07428571428574,290.553,-2.1333466965550656,8.35760359760716,307.2682071952143,273.8377928047857,292.7432928843962,5.666495889870184
257,2025-10-23,286.93,291.8,291.98,285.21,11285276468.590008,39228445.0,0.09957041741213504,298.4871428571428,290.99750000000006,-0.8994162729807726,8.163877996844871,307.3252559936898,274.66974400631034,292.1144309614654,5.672635745659364
258,2025-10-24,292.17,287.55,294.93,286.3,13867992000.929989,47904311.0,-0.10364022573135893,296.5785714285715,291.35499999999996,-0.9878819956874736,7.824897174370607,307.0047943487412,275.7052056512587,289.07147698715517,5.657913040997746
259,2025-10-27,287.47,283.17,287.99,282.46,9995467134.350004,35162033.0,-0.08036502620131744,293.57714285714286,291.414,-0.6999519273054489,7.754702071035724,306.92340414207143,275.90459585792854,285.1371589957184,5.642509726184388
260,2025-10-28,283.22,289.46,290.7,281.0,10631654782.900002,36966759.0,0.12810933093860533,291.6385714285714,291.359,0.6043802003794099,7.764971887975645,306.88894377595125,275.8290562240487,288.01905299857276,5.664556428155364
261,2025-10-29,290.45,290.5,291.51,288.15,6313299551.419992,21784278.0,-0.001599095322045335,289.71,291.1895,0.6552457683495163,7.743786286606249,306.6770725732125,275.7019274267875,289.6730176661909,5.66815529701305
262,2025-10-30,290.49,296.12,298.0,289.13,11142750680.779997,37766748.0,-0.008245622182756068,289.80285714285714,291.90049999999997,1.0983427722077863,7.494780271348118,306.8900605426962,276.91093945730375,293.9710058887303,5.68738205328842
263,2025-10-31,296.04,291.89,297.97,290.0,9302630867.510008,31675676.0,-0.1628985866862738,290.07,292.0265,0.32996187422804724,7.471144684366403,306.9687893687328,277.0842106312672,292.5836686295768,5.6729451888360325
264,2025-11-01,292.0,293.7,294.42,290.35,3763739970.14,12822737.0,0.03391328604472466,290.3414285714286,292.4555,0.43251288740128757,7.298024588526434,307.05154917705283,277.8594508229471,293.32788954319227,5.6791481936978405
265,2025-11-03,294.19,298.04,300.0,294.19,5350986709.950004,17970362.0,0.04192424192607239,291.84,293.0995,0.5118618253463296,7.187817526166994,307.47513505233394,278.723864947666,296.46929651439746,5.693866809868824
266,2025-11-05,297.64,295.7,298.82,293.88,9996341505.050009,33737444.0,0.02952424326839312,293.63,293.544,-0.0920313069523786,7.05199814908772,307.6479962981754,279.44000370182454,295.9564321714658,5.685957889743649
267,2025-11-06,295.73,294.27,296.93,292.01,7064646712.27999,24025168.0,-0.11098203120171671,294.31714285714287,293.988,-0.39830619639496945,6.786129506884642,307.56025901376927,280.41574098623073,294.8321440571553,5.68109368640151
268,2025-11-07,293.5,296.84,298.09,292.52,6541015487.159998,22069475.0,0.06878627405416256,295.22285714285715,294.665,-0.11691693640216272,6.3233631125083765,307.3117262250168,282.01827377498324,296.1707146857184,5.689818767638815
269,2025-11-08,297.27,297.93,298.44,296.7,951575885.0599996,3197476.0,0.024296792153986377,295.4814285714286,295.3745,-0.35631945984516733,5.808117255413484,306.990734510827,283.758265489173,297.3435715619061,5.693496420787701
270,2025-11-09,297.93,297.97,298.35,297.59,180088695.92999992,604540.0,0.07313774184378326,296.34999999999997,295.1275,-0.6308790498887333,5.570991478420315,306.26948295684065,283.98551704315935,297.7611905206354,5.693631123599825
271,2025-11-10,297.97,300.46,302.79,297.36,11794871611.210018,39179839.0,-0.005040155221442688,297.3157142857143,295.10499999999996,-0.6600538960679501,5.547266277897149,306.19953255579424,284.0104674442057,299.5603968402118,5.701980852709573
272,2025-11-11,300.86,301.12,301.87,298.06,6452433192.429999,21489101.0,0.06507159205366717,297.7557142857143,294.952,-1.0427401271238068,5.321394356250713,305.59478871250144,284.30921128749856,300.60013228007057,5.704182394677528
273,2025-11-12,301.15,299.09,301.89,296.81,7277070281.419997,24329162.0,-0.05415734569530813,298.23999999999995,294.755,-1.5227052355771207,5.073773121081646,304.9025462421633,284.6074537578367,299.5933774266902,5.69739545433135
274,2025-11-13,299.0,299.09,301.53,297.67,5048729657.949996,16853483.0,-0.04666741045092349,298.92857142857144,294.5095,-1.5741000614504514,4.7085426005349715,303.92658520106994,285.09241479893006,299.25779247556335,5.69739545433135
275,2025-11-14,299.09,297.44,299.7,295.5,5838418641.349995,19655059.0,-0.02100006670829625,299.0142857142857,294.608,-1.73147093579297,4.750115344859923,304.10823068971985,285.10776931028016,298.0459308251878,5.691844837083158
276,2025-11-15,297.44,297.17,297.89,296.8,197719640.79999983,665258.0,0.0026911436317417587,298.9057142857143,294.96549999999996,-1.6199926073159645,4.654744580024048,304.27498916004805,285.6560108399519,297.4619769417293,5.69093361378729
277,2025-11-16,297.1,297.0,297.2,296.66,156705379.0900001,527655.0,-0.03270353341199303,298.76714285714286,295.22549999999995,-1.477552405725021,4.613670162508501,304.45284032501695,285.99815967498296,297.1539923139098,5.69035945432406
278,2025-11-17,296.02,294.68,296.55,293.64,6303614862.269988,21363071.0,-0.03270784269696081,297.9414285714286,295.582,-1.355953360049682,4.250544980538282,304.08308996107655,287.08091003892343,295.50466410463656,5.682490739188579
279,2025-11-18,294.68,299.44,302.86,293.33,14157514528.870008,47260145.0,0.10924470213503154,297.70142857142855,296.39549999999997,-0.7017552088960315,3.1694785807265786,302.7344571614531,290.0565428385468,298.1282213682122,5.698568907603313
280,2025-11-19,300.0,304.75,309.9,298.66,18329390316.710026,60132565.0,0.13166942138736346,298.50999999999993,297.15999999999997,-0.5520927802371034,3.2515065334153186,303.6630130668306,290.6569869331693,302.54274045607076,5.716204994654758
281,2025-11-20,304.76,307.89,308.88,301.78,12934315611.36,42352133.0,0.11508515752055665,299.76714285714286,298.0295,-0.8741282815652767,3.674451588153618,305.37840317630724,290.6805968236927,306.10758015202356,5.726489377191272
282,2025-11-21,308.5,306.7,309.23,304.22,9917805065.750004,32336510.0,0.03265723973141664,301.09000000000003,298.5585,-1.7443369703074723,4.11968863795368,306.79787727590735,290.3191227240926,306.5025267173412,5.722604228896789
283,2025-11-24,308.67,305.87,309.95,303.7,8129662622.060006,26541972.0,-0.1343330621901588,302.3328571428571,299.2575,-2.514394068680417,4.114684710054749,307.4868694201095,291.0281305798905,306.08084223911374,5.7198854562375985
284,2025-11-25,306.0,306.6,307.97,303.0,9007594998.840004,29434900.0,0.1223366567851415,303.70428571428573,299.90250000000003,-2.656126620735904,4.2076870443461365,308.3178740886923,291.48712591130777,306.4269474130379,5.722277057292366
285,2025-11-26,306.48,304.96,306.87,304.0,3946630169.1599975,12942518.0,-0.13725990816475953,305.17285714285714,300.24850000000004,-2.925391422284065,4.329233887494643,308.9069677749893,291.59003222501076,305.44898247101264,5.716896113801584
286,2025-11-27,305.47,299.53,306.25,297.33,10394336262.279997,34517910.0,-0.16190996154101323,305.18571428571425,300.44,-3.3671756239143065,4.200231823176126,308.84046364635225,292.03953635364775,301.5029941570042,5.69887043029518
287,2025-11-28,300.86,304.17,305.26,299.05,7515783116.959988,24863407.0,0.11720365263155082,305.1028571428571,300.935,-2.689688310307929,4.014057535055674,308.96311507011137,292.90688492988863,303.2809980523347,5.7142937042818485
288,2025-11-29,304.32,303.88,304.97,303.76,294309754.89,967797.0,0.0024833373802878103,304.53000000000003,301.287,-2.6443100639214663,3.944125678578388,309.17525135715675,293.3987486428432,303.6803326841116,5.7133366874610125
289,2025-11-30,303.86,305.23,305.43,303.6,603673487.5400003,1979918.0,0.004918632648063387,304.32,301.65199999999993,-2.412867733382086,3.954875205962539,309.561750411925,293.74224958807486,304.7134442280372,5.717783994292015
